train_442.txt;0;1;14;163;938;2784;4217;0.592;0.922;
train_443.txt;0;1;32;169;865;2758;4294;0.582;0.922;
train_444.txt;0;1;27;156;755;2695;4489;0.543;0.923;
train_445.txt;0;16;117;590;1623;2800;1961;0.95;0.807;
train_446.txt;0;8;118;565;1562;2655;2199;0.907;0.807;
train_447.txt;0;9;109;521;1483;2632;2351;0.868;0.807;
train_448.txt;0;12;119;487;1421;2523;2539;0.836;0.806;
train_449.txt;0;4;118;484;1253;2510;2743;0.79;0.808;
train_450.txt;1;31;307;992;1800;2005;960;1.132;0.692;
train_451.txt;1;15;248;897;1741;2046;1152;1.055;0.693;
train_452.txt;0;21;222;791;1626;2042;1385;0.984;0.691;
train_453.txt;0;20;204;730;1542;2048;1545;0.936;0.691;
train_454.txt;0;22;210;664;1479;2070;1654;0.905;0.693;
train_455.txt;2;77;547;1311;1609;1118;413;1.233;0.576;
train_456.txt;0;35;402;1123;1674;1376;474;1.122;0.577;
train_457.txt;1;41;346;1001;1556;1462;665;1.042;0.576;
train_458.txt;0;34;322;902;1475;1516;832;0.98;0.577;
train_459.txt;0;19;222;887;1467;1564;934;0.925;0.578;
train_460.txt;4;104;784;1232;1196;624;120;1.18;0.461;
train_461.txt;2;57;532;1179;1231;792;275;1.047;0.462;
train_462.txt;0;44;427;1084;1313;886;329;0.987;0.463;
train_463.txt;1;31;388;962;1325;1001;376;0.937;0.464;
train_464.txt;0;24;296;924;1232;1098;520;0.867;0.465;
train_465.txt;4;118;842;1056;749;230;50;1.008;0.346;
train_466.txt;5;80;620;1081;846;347;79;0.93;0.347;
train_467.txt;0;55;447;955;949;490;152;0.831;0.346;
train_468.txt;1;38;432;891;988;563;157;0.81;0.348;
train_469.txt;3;41;326;842;910;681;269;0.744;0.349;
train_470.txt;7;143;848;668;285;75;4;0.772;0.23;
train_471.txt;2;68;506;797;487;153;25;0.669;0.231;
train_472.txt;2;60;504;742;496;204;38;0.653;0.232;
train_473.txt;0;37;340;657;633;304;96;0.577;0.234;
train_474.txt;1;34;262;632;635;362;122;0.54;0.232;
train_475.txt;1;116;491;276;119;24;4;0.413;0.117;
train_476.txt;0;48;428;392;156;30;3;0.394;0.12;
train_477.txt;1;36;300;395;239;43;4;0.351;0.115;
train_478.txt;1;13;241;342;300;101;20;0.313;0.115;
train_479.txt;1;15;194;374;298;113;36;0.305;0.117;
train_480.txt;0;1;15;143;1001;3052;3905;0.63;0.922;
train_481.txt;0;2;24;185;948;2801;4155;0.608;0.922;
train_482.txt;0;0;27;191;881;2737;4280;0.588;0.922;
train_483.txt;0;0;29;174;875;2706;4339;0.578;0.923;
train_484.txt;1;2;20;167;828;2795;4302;0.573;0.922;
train_485.txt;0;10;127;598;1588;2808;1975;0.947;0.807;
train_486.txt;1;9;102;550;1636;2741;2066;0.922;0.807;
train_487.txt;0;7;126;534;1487;2623;2330;0.879;0.807;
train_488.txt;1;4;99;491;1397;2543;2574;0.821;0.807;
train_489.txt;0;4;101;432;1398;2492;2675;0.796;0.807;
train_490.txt;3;43;302;1013;1841;1894;991;1.142;0.691;
train_491.txt;3;23;249;889;1757;2054;1115;1.064;0.692;
train_492.txt;0;30;262;846;1701;1952;1306;1.032;0.692;
train_493.txt;0;24;210;756;1609;2056;1435;0.966;0.692;
train_494.txt;0;12;188;684;1549;2066;1597;0.912;0.692;
train_495.txt;2;70;498;1208;1587;1268;440;1.184;0.576;
train_496.txt;1;43;439;1135;1620;1324;519;1.13;0.577;
train_497.txt;0;34;375;1041;1591;1427;612;1.068;0.577;
train_498.txt;0;32;294;884;1504;1436;946;0.958;0.579;
train_499.txt;0;23;277;825;1435;1582;948;0.926;0.578;
train_500.txt;1;107;712;1244;1196;633;170;1.152;0.461;
train_501.txt;2;79;583;1096;1227;809;264;1.055;0.461;
train_502.txt;5;43;425;1021;1251;974;346;0.964;0.461;
train_503.txt;0;42;358;987;1268;983;425;0.922;0.461;
train_504.txt;1;36;353;913;1172;961;622;0.868;0.461;
train_505.txt;8;147;772;1018;720;349;54;0.99;0.348;
train_506.txt;3;59;632;1079;850;362;74;0.925;0.347;
train_507.txt;2;62;446;922;910;552;158;0.823;0.346;
train_508.txt;1;48;400;836;980;580;204;0.783;0.346;
train_509.txt;1;48;302;749;977;679;316;0.719;0.349;
train_510.txt;10;138;813;629;352;77;13;0.757;0.23;
train_511.txt;2;84;625;729;429;141;33;0.695;0.232;
train_512.txt;1;59;449;753;535;202;38;0.639;0.231;
train_513.txt;3;39;312;681;668;248;88;0.578;0.231;
train_514.txt;1;33;291;639;651;328;109;0.554;0.233;
train_515.txt;10;114;546;266;79;8;0;0.429;0.116;
train_516.txt;2;64;448;352;129;20;2;0.392;0.115;
train_517.txt;1;32;283;423;217;69;6;0.348;0.117;
train_518.txt;0;44;248;397;292;83;14;0.348;0.122;
train_519.txt;1;27;207;355;319;134;35;0.318;0.122;
train_520.txt;0;1;27;205;923;2906;4054;0.622;0.922;
train_521.txt;0;2;22;176;933;2964;4021;0.62;0.922;
train_522.txt;0;1;24;175;895;2808;4215;0.593;0.922;
train_523.txt;0;2;22;172;891;2662;4369;0.574;0.922;
train_524.txt;0;1;35;167;839;2712;4366;0.572;0.922;
train_525.txt;0;7;125;578;1724;2675;1994;0.953;0.807;
train_526.txt;0;9;132;563;1495;2626;2288;0.895;0.808;
train_527.txt;0;6;94;533;1530;2701;2237;0.882;0.806;
train_528.txt;0;5;99;498;1327;2715;2463;0.827;0.807;
train_529.txt;0;13;99;436;1325;2549;2687;0.791;0.807;
train_530.txt;1;33;284;1011;1863;1946;955;1.137;0.692;
train_531.txt;0;21;274;939;1710;2026;1116;1.075;0.691;
train_532.txt;3;16;225;855;1738;2101;1148;1.038;0.691;
train_533.txt;0;14;192;767;1585;2049;1496;0.949;0.693;
train_534.txt;0;13;202;732;1555;2033;1551;0.933;0.691;
train_535.txt;6;75;531;1211;1590;1270;389;1.206;0.576;
train_536.txt;1;41;445;1116;1618;1335;524;1.126;0.577;
train_537.txt;1;26;340;1099;1622;1427;578;1.075;0.578;
train_538.txt;1;26;276;902;1480;1536;873;0.959;0.578;
train_539.txt;0;18;259;912;1408;1554;942;0.935;0.578;
train_540.txt;5;112;768;1222;1211;626;135;1.179;0.463;
train_541.txt;3;64;564;1180;1232;784;235;1.066;0.461;
train_542.txt;2;57;418;1051;1309;914;323;0.983;0.462;
train_543.txt;3;25;340;943;1321;994;449;0.905;0.463;
train_544.txt;0;31;360;913;1131;1064;568;0.87;0.462;
train_545.txt;12;167;809;1014;752;259;39;1.016;0.346;
train_546.txt;1;80;658;1039;768;405;93;0.92;0.345;
train_547.txt;4;52;460;1001;943;487;105;0.852;0.346;
train_548.txt;1;48;436;836;992;578;175;0.802;0.348;
train_549.txt;0;33;320;777;1051;634;267;0.74;0.35;
train_550.txt;9;169;783;696;309;51;13;0.771;0.23;
train_551.txt;3;69;593;740;440;159;29;0.681;0.231;
train_552.txt;3;57;505;759;482;186;38;0.653;0.23;
train_553.txt;0;43;345;699;602;282;58;0.588;0.23;
train_554.txt;0;42;327;607;659;305;104;0.563;0.232;
train_555.txt;10;125;524;277;70;14;2;0.427;0.116;
train_556.txt;3;55;408;410;116;23;1;0.387;0.115;
train_557.txt;1;35;302;419;215;46;6;0.354;0.116;
train_558.txt;0;16;218;384;300;118;25;0.32;0.12;
train_559.txt;0;23;163;335;413;100;30;0.306;0.12;
train_560.txt;0;1;14;206;989;2889;4016;0.63;0.922;
train_561.txt;0;1;21;180;913;2951;4049;0.614;0.922;
train_562.txt;0;0;25;168;910;2868;4148;0.601;0.922;
train_563.txt;0;1;17;168;897;2715;4317;0.577;0.922;
train_564.txt;0;0;31;183;823;2849;4230;0.587;0.922;
train_565.txt;0;10;129;605;1644;2785;1931;0.96;0.807;
train_566.txt;0;13;132;535;1560;2572;2299;0.896;0.808;
train_567.txt;1;10;107;534;1530;2580;2350;0.877;0.808;
train_568.txt;0;6;89;542;1337;2544;2598;0.821;0.808;
train_569.txt;0;11;98;519;1292;2564;2623;0.812;0.807;
train_570.txt;0;25;351;970;1824;1929;988;1.138;0.691;
train_571.txt;1;17;228;885;1787;2092;1090;1.059;0.693;
train_572.txt;1;27;235;818;1629;2093;1285;1.009;0.691;
train_573.txt;0;16;219;824;1624;1982;1429;0.983;0.692;
train_574.txt;0;15;182;728;1578;2021;1575;0.927;0.693;
train_575.txt;1;58;558;1270;1677;1170;338;1.234;0.576;
train_576.txt;3;33;424;1105;1567;1386;562;1.103;0.577;
train_577.txt;2;31;338;1023;1542;1518;626;1.044;0.577;
train_578.txt;1;22;289;947;1521;1485;822;0.981;0.578;
train_579.txt;0;21;311;853;1503;1528;866;0.959;0.577;
train_580.txt;0;107;709;1219;1217;648;170;1.148;0.462;
train_581.txt;0;80;599;1130;1271;762;225;1.078;0.462;
train_582.txt;1;39;470;1003;1270;948;336;0.974;0.462;
train_583.txt;0;41;360;1012;1256;987;405;0.929;0.461;
train_584.txt;0;27;301;841;1279;1060;562;0.85;0.462;
train_585.txt;6;147;773;989;746;332;50;0.983;0.345;
train_586.txt;0;72;716;1061;783;351;64;0.945;0.346;
train_587.txt;0;56;507;985;930;471;112;0.862;0.347;
train_588.txt;1;29;393;812;1037;609;199;0.777;0.35;
train_589.txt;1;33;344;799;972;636;279;0.741;0.348;
train_590.txt;7;142;785;715;295;89;8;0.763;0.231;
train_591.txt;1;88;599;742;423;154;29;0.689;0.231;
train_592.txt;2;52;511;712;544;184;29;0.65;0.231;
train_593.txt;3;38;298;751;642;263;73;0.59;0.235;
train_594.txt;1;37;323;632;575;333;141;0.552;0.232;
train_595.txt;3;114;567;268;58;14;0;0.43;0.116;
train_596.txt;6;49;402;388;163;29;3;0.387;0.118;
train_597.txt;2;35;286;473;227;32;4;0.367;0.12;
train_598.txt;0;46;271;418;226;88;12;0.353;0.12;
train_599.txt;0;12;176;315;377;121;35;0.293;0.117;
